Date,Military Hour,Airport Code,Weather Description,Precipitation (Inches),Visibility (Miles)
11/30/2021,17,EWR,Overcast skies,0.0,10.0
11/30/2021,18,EWR,Overcast skies,0.0,10.0
11/30/2021,19,EWR,Partly cloudy,0.0,10.0
11/30/2021,20,EWR,Overcast skies,0.0,10.0
11/30/2021,21,EWR,Overcast skies,0.0,10.0
11/30/2021,22,EWR,Partly cloudy,0.0,10.0
11/30/2021,23,EWR,Overcast skies,0.0,10.0
12/1/2021,0,EWR,Overcast skies,0.0,10.0
12/1/2021,1,EWR,Overcast skies,0.0,10.0
12/1/2021,2,EWR,Partly cloudy,0.0,10.0
12/1/2021,3,EWR,Partly cloudy,0.0,10.0
12/1/2021,4,EWR,Partly cloudy,0.0,10.0
12/1/2021,5,EWR,Clear skies,0.0,10.0
12/1/2021,6,EWR,Clear skies,0.0,10.0
12/1/2021,7,EWR,Partly cloudy,0.0,10.0
12/1/2021,8,EWR,Partly cloudy,0.0,10.0
12/1/2021,9,EWR,Partly cloudy,0.0,10.0
12/1/2021,10,EWR,Partly cloudy,0.0,10.0
12/1/2021,11,EWR,Partly cloudy,0.0,10.0
12/1/2021,12,EWR,Partly cloudy,0.0,10.0
12/1/2021,13,EWR,Partly cloudy,0.0,10.0
12/1/2021,14,EWR,Partly cloudy,0.0,10.0
12/1/2021,15,EWR,Partly cloudy,0.0,10.0
12/1/2021,16,EWR,Partly cloudy,0.0,10.0
12/1/2021,17,EWR,Partly cloudy,0.0,10.0
12/1/2021,18,EWR,Partly cloudy,0.0,10.0
12/1/2021,19,EWR,Partly cloudy,0.0,10.0
12/1/2021,20,EWR,Partly cloudy,0.0,10.0
12/1/2021,21,EWR,Partly cloudy,0.0,10.0
12/1/2021,22,EWR,Partly cloudy,0.0,10.0
12/1/2021,23,EWR,Partly cloudy,0.0,10.0
12/2/2021,0,EWR,Raining,0.0,9.0
12/2/2021,1,EWR,Raining,0.0,7.0
12/2/2021,2,EWR,Raining,0.0,9.0
12/2/2021,3,EWR,Raining,0.0,10.0
12/2/2021,4,EWR,Raining,0.0,9.0
12/2/2021,5,EWR,Raining,0.0,10.0
12/2/2021,6,EWR,Partly cloudy,0.0,10.0
12/2/2021,7,EWR,Showers,0.0,10.0
12/2/2021,8,EWR,Partly cloudy,0.0,10.0
12/2/2021,9,EWR,Partly cloudy,0.0,10.0
12/2/2021,10,EWR,Partly cloudy,0.0,10.0
12/2/2021,11,EWR,Partly cloudy,0.0,10.0
12/2/2021,12,EWR,Partly cloudy,0.0,10.0
12/2/2021,13,EWR,Partly cloudy,0.0,10.0
12/2/2021,14,EWR,Partly cloudy,0.0,10.0
12/2/2021,15,EWR,Partly cloudy,0.0,10.0
12/2/2021,16,EWR,Partly cloudy,0.0,10.0
12/2/2021,17,EWR,Partly cloudy,0.0,10.0
12/2/2021,18,EWR,Partly cloudy,0.0,10.0
12/2/2021,19,EWR,Partly cloudy,0.0,10.0
12/2/2021,20,EWR,Partly cloudy,0.0,10.0
12/2/2021,21,EWR,Partly cloudy,0.0,10.0
12/2/2021,22,EWR,Partly cloudy,0.0,10.0
12/2/2021,23,EWR,Partly cloudy,0.0,10.0
12/2/2021,23,EWR,Raining,0.0,10.0
12/3/2021,0,EWR,Partly cloudy,0.0,10.0
12/3/2021,1,EWR,Partly cloudy,0.0,10.0
12/3/2021,2,EWR,Clear skies,0.0,10.0
12/3/2021,3,EWR,Clear skies,0.0,10.0
12/3/2021,4,EWR,Clear skies,0.0,10.0
12/3/2021,5,EWR,Clear skies,0.0,10.0
12/3/2021,6,EWR,Partly cloudy,0.0,10.0
12/3/2021,7,EWR,Partly cloudy,0.0,10.0
12/3/2021,8,EWR,Partly cloudy,0.0,10.0
12/3/2021,9,EWR,Partly cloudy,0.0,10.0
12/3/2021,10,EWR,Partly cloudy,0.0,10.0
12/3/2021,11,EWR,Partly cloudy,0.0,10.0
12/3/2021,12,EWR,Partly cloudy,0.0,10.0
12/3/2021,13,EWR,Partly cloudy,0.0,10.0
12/3/2021,14,EWR,Partly cloudy,0.0,10.0
12/3/2021,15,EWR,Partly cloudy,0.0,10.0
12/3/2021,16,EWR,Partly cloudy,0.0,10.0
12/3/2021,17,EWR,Partly cloudy,0.0,10.0
12/3/2021,18,EWR,Partly cloudy,0.0,10.0
12/3/2021,19,EWR,Partly cloudy,0.0,10.0
12/3/2021,20,EWR,Partly cloudy,0.0,10.0
12/3/2021,21,EWR,Partly cloudy,0.0,10.0
12/3/2021,22,EWR,Partly cloudy,0.0,10.0
12/3/2021,23,EWR,Partly cloudy,0.0,10.0
12/4/2021,0,EWR,Partly cloudy,0.0,10.0
12/4/2021,1,EWR,Partly cloudy,0.0,10.0
12/4/2021,2,EWR,Partly cloudy,0.0,10.0
12/4/2021,3,EWR,Overcast skies,0.0,10.0
12/4/2021,4,EWR,Overcast skies,0.0,10.0
12/4/2021,5,EWR,Overcast skies,0.0,10.0
12/4/2021,6,EWR,Partly cloudy,0.0,10.0
12/4/2021,7,EWR,Partly cloudy,0.0,10.0
12/4/2021,8,EWR,Partly cloudy,0.0,10.0
12/4/2021,9,EWR,Partly cloudy,0.0,10.0
12/4/2021,10,EWR,Partly cloudy,0.0,10.0
12/4/2021,11,EWR,Partly cloudy,0.0,10.0
12/4/2021,12,EWR,Partly cloudy,0.0,10.0
12/4/2021,13,EWR,Partly cloudy,0.0,10.0
12/4/2021,14,EWR,Partly cloudy,0.0,10.0
12/4/2021,15,EWR,Partly cloudy,0.0,10.0
12/4/2021,16,EWR,Partly cloudy,0.0,10.0
12/4/2021,17,EWR,Partly cloudy,0.0,10.0
12/4/2021,18,EWR,Partly cloudy,0.0,10.0
12/4/2021,19,EWR,Partly cloudy,0.0,10.0
12/4/2021,20,EWR,Partly cloudy,0.0,10.0
12/4/2021,21,EWR,Partly cloudy,0.0,10.0
12/4/2021,22,EWR,Clear skies,0.0,10.0
12/4/2021,23,EWR,Clear skies,0.0,10.0
12/5/2021,0,EWR,Partly cloudy,0.0,10.0
12/5/2021,1,EWR,Partly cloudy,0.0,10.0
12/5/2021,2,EWR,Partly cloudy,0.0,10.0
12/5/2021,3,EWR,Partly cloudy,0.0,10.0
12/5/2021,4,EWR,Overcast skies,0.0,10.0
12/5/2021,5,EWR,Partly cloudy,0.0,10.0
12/5/2021,6,EWR,Partly cloudy,0.0,10.0
12/5/2021,7,EWR,Partly cloudy,0.0,10.0
12/5/2021,8,EWR,Partly cloudy,0.0,10.0
12/5/2021,9,EWR,Partly cloudy,0.0,10.0
12/5/2021,10,EWR,Partly cloudy,0.0,10.0
12/5/2021,11,EWR,Partly cloudy,0.0,10.0
12/5/2021,12,EWR,Partly cloudy,0.0,10.0
12/5/2021,13,EWR,Partly cloudy,0.0,10.0
12/5/2021,14,EWR,Partly cloudy,0.0,10.0
12/5/2021,15,EWR,Partly cloudy,0.0,10.0
12/5/2021,16,EWR,Partly cloudy,0.0,10.0
12/5/2021,17,EWR,Partly cloudy,0.0,10.0
12/5/2021,18,EWR,Overcast skies,0.0,10.0
12/5/2021,19,EWR,Overcast skies,0.0,10.0
12/5/2021,20,EWR,Overcast skies,0.0,10.0
12/5/2021,21,EWR,Partly cloudy,0.0,10.0
12/5/2021,22,EWR,Partly cloudy,0.0,10.0
12/5/2021,23,EWR,Partly cloudy,0.0,10.0
12/6/2021,0,EWR,Partly cloudy,0.0,10.0
12/6/2021,1,EWR,Partly cloudy,0.0,10.0
12/6/2021,2,EWR,Raining,0.1,7.0
12/6/2021,3,EWR,Partly cloudy,0.0,10.0
12/6/2021,4,EWR,Raining,0.1,6.0
12/6/2021,5,EWR,Partly cloudy,0.0,5.0
12/6/2021,6,EWR,Overcast skies,0.0,4.0
12/6/2021,6,EWR,Partly cloudy,0.0,4.0
12/6/2021,7,EWR,Overcast skies,0.0,4.0
12/6/2021,8,EWR,Overcast skies,0.0,2.5
12/6/2021,9,EWR,Partly cloudy,0.0,3.5
12/6/2021,10,EWR,Partly cloudy,0.0,8.0
12/6/2021,11,EWR,Partly cloudy,0.0,8.5
12/6/2021,12,EWR,Raining,0.0,9.0
12/6/2021,13,EWR,Partly cloudy,0.0,10.0
12/6/2021,14,EWR,Partly cloudy,0.0,10.0
12/6/2021,15,EWR,Partly cloudy,0.0,10.0
12/6/2021,16,EWR,Partly cloudy,0.0,10.0
12/6/2021,17,EWR,Partly cloudy,0.0,10.0
12/6/2021,18,EWR,Overcast skies,0.0,10.0
12/6/2021,19,EWR,Partly cloudy,0.0,10.0
12/6/2021,20,EWR,Raining,0.0,8.5
12/6/2021,21,EWR,Raining,0.1,8.5
12/6/2021,22,EWR,Overcast skies,0.0,10.0
12/6/2021,23,EWR,Partly cloudy,0.0,10.0
12/7/2021,0,EWR,Partly cloudy,0.0,10.0
12/7/2021,1,EWR,Partly cloudy,0.0,10.0
12/7/2021,2,EWR,Partly cloudy,0.0,10.0
12/7/2021,3,EWR,Partly cloudy,0.0,10.0
12/7/2021,4,EWR,Partly cloudy,0.0,10.0
12/7/2021,5,EWR,Partly cloudy,0.0,10.0
12/7/2021,6,EWR,Partly cloudy,0.0,10.0
12/7/2021,7,EWR,Partly cloudy,0.0,10.0
12/7/2021,8,EWR,Partly cloudy,0.0,10.0
12/7/2021,9,EWR,Partly cloudy,0.0,10.0
12/7/2021,10,EWR,Partly cloudy,0.0,10.0
12/7/2021,11,EWR,Partly cloudy,0.0,10.0
12/7/2021,12,EWR,Partly cloudy,0.0,10.0
12/7/2021,13,EWR,Partly cloudy,0.0,10.0
12/7/2021,14,EWR,Partly cloudy,0.0,10.0
12/7/2021,15,EWR,Partly cloudy,0.0,10.0
12/7/2021,16,EWR,Partly cloudy,0.0,10.0
12/7/2021,17,EWR,Partly cloudy,0.0,10.0
12/7/2021,18,EWR,Partly cloudy,0.0,10.0
12/7/2021,19,EWR,Partly cloudy,0.0,10.0
12/7/2021,20,EWR,Partly cloudy,0.0,10.0
12/7/2021,21,EWR,Partly cloudy,0.0,10.0
12/7/2021,22,EWR,Partly cloudy,0.0,10.0
12/7/2021,23,EWR,Partly cloudy,0.0,10.0
12/8/2021,0,EWR,Partly cloudy,0.0,10.0
12/8/2021,1,EWR,Overcast skies,0.0,10.0
12/8/2021,2,EWR,Partly cloudy,0.0,10.0
12/8/2021,3,EWR,Partly cloudy,0.0,10.0
12/8/2021,4,EWR,Partly cloudy,0.0,10.0
12/8/2021,5,EWR,Partly cloudy,0.0,10.0
12/8/2021,6,EWR,Overcast skies,0.0,10.0
12/8/2021,7,EWR,Partly cloudy,0.0,10.0
12/8/2021,8,EWR,Partly cloudy,0.0,10.0
12/8/2021,9,EWR,Overcast skies,0.0,10.0
12/8/2021,10,EWR,Overcast skies,0.0,10.0
12/8/2021,11,EWR,Partly cloudy,0.0,10.0
12/8/2021,12,EWR,Partly cloudy,0.0,10.0
12/8/2021,13,EWR,Partly cloudy,0.0,10.0
12/8/2021,14,EWR,Partly cloudy,0.0,10.0
12/8/2021,15,EWR,Partly cloudy,0.0,9.0
12/8/2021,16,EWR,Partly cloudy,0.0,10.0
12/8/2021,17,EWR,Partly cloudy,0.0,10.0
12/8/2021,18,EWR,Partly cloudy,0.0,10.0
12/8/2021,19,EWR,Showers,0.0,10.0
12/8/2021,20,EWR,Overcast skies,0.0,10.0
12/8/2021,20,EWR,Partly cloudy,0.0,6.0
12/8/2021,21,EWR,Partly cloudy,0.0,5.0
12/8/2021,21,EWR,Snowing,0.0,5.0
12/8/2021,22,EWR,Partly cloudy,0.0,10.0
12/8/2021,22,EWR,Snowing,0.0,5.0
12/8/2021,23,EWR,Partly cloudy,0.0,10.0
12/9/2021,0,EWR,Partly cloudy,0.0,10.0
12/9/2021,1,EWR,Partly cloudy,0.0,10.0
12/9/2021,2,EWR,Partly cloudy,0.0,10.0
12/9/2021,3,EWR,Partly cloudy,0.0,10.0
12/9/2021,4,EWR,Partly cloudy,0.0,10.0
12/9/2021,5,EWR,Partly cloudy,0.0,10.0
12/9/2021,6,EWR,Partly cloudy,0.0,10.0
12/9/2021,7,EWR,Partly cloudy,0.0,10.0
12/9/2021,8,EWR,Partly cloudy,0.0,10.0
12/9/2021,9,EWR,Partly cloudy,0.0,10.0
12/9/2021,10,EWR,Partly cloudy,0.0,10.0
12/9/2021,11,EWR,Partly cloudy,0.0,10.0
12/9/2021,12,EWR,Partly cloudy,0.0,10.0
12/9/2021,13,EWR,Overcast skies,0.0,10.0
12/9/2021,14,EWR,Overcast skies,0.0,10.0
12/9/2021,15,EWR,Overcast skies,0.0,10.0
12/9/2021,16,EWR,Partly cloudy,0.0,10.0
12/9/2021,17,EWR,Partly cloudy,0.0,10.0
12/9/2021,18,EWR,Partly cloudy,0.0,10.0
12/9/2021,19,EWR,Partly cloudy,0.0,10.0
12/9/2021,20,EWR,Partly cloudy,0.0,10.0
12/9/2021,21,EWR,Partly cloudy,0.0,10.0
12/9/2021,22,EWR,Partly cloudy,0.0,10.0
12/9/2021,23,EWR,Partly cloudy,0.0,10.0
12/10/2021,0,EWR,Partly cloudy,0.0,10.0
12/10/2021,1,EWR,Partly cloudy,0.0,10.0
12/10/2021,2,EWR,Partly cloudy,0.0,10.0
12/10/2021,3,EWR,Partly cloudy,0.0,10.0
12/10/2021,4,EWR,Overcast skies,0.0,10.0
12/10/2021,5,EWR,Overcast skies,0.0,10.0
12/10/2021,6,EWR,Overcast skies,0.0,10.0
12/10/2021,7,EWR,Overcast skies,0.0,10.0
12/10/2021,8,EWR,Overcast skies,0.0,10.0
12/10/2021,9,EWR,Overcast skies,0.0,10.0
12/10/2021,10,EWR,Overcast skies,0.0,10.0
12/10/2021,11,EWR,Overcast skies,0.0,10.0
12/10/2021,12,EWR,Overcast skies,0.0,10.0
12/10/2021,13,EWR,Overcast skies,0.0,10.0
12/10/2021,14,EWR,Partly cloudy,0.0,10.0
12/10/2021,15,EWR,Partly cloudy,0.0,10.0
12/10/2021,16,EWR,Partly cloudy,0.0,10.0
12/10/2021,17,EWR,Partly cloudy,0.0,10.0
12/10/2021,18,EWR,Partly cloudy,0.0,10.0
12/10/2021,19,EWR,Partly cloudy,0.0,10.0
12/10/2021,20,EWR,Partly cloudy,0.0,10.0
12/10/2021,21,EWR,Partly cloudy,0.0,10.0
12/10/2021,22,EWR,Partly cloudy,0.0,10.0
12/10/2021,23,EWR,Overcast skies,0.0,10.0
12/11/2021,0,EWR,Partly cloudy,0.0,10.0
12/11/2021,1,EWR,Overcast skies,0.0,10.0
12/11/2021,2,EWR,Overcast skies,0.0,10.0
12/11/2021,3,EWR,Partly cloudy,0.0,10.0
12/11/2021,3,EWR,Raining,0.0,10.0
12/11/2021,4,EWR,Raining,0.1,5.0
12/11/2021,5,EWR,Raining,0.0,3.0
12/11/2021,6,EWR,Raining,0.0,2.0
12/11/2021,7,EWR,Raining,0.0,1.6
12/11/2021,8,EWR,Overcast skies,0.0,0.5
12/11/2021,9,EWR,Raining,0.0,0.5
12/11/2021,10,EWR,Overcast skies,0.0,0.5
12/11/2021,11,EWR,Overcast skies,0.0,2.5
12/11/2021,12,EWR,Overcast skies,0.0,4.0
12/11/2021,13,EWR,Overcast skies,0.0,10.0
12/11/2021,14,EWR,Overcast skies,0.0,10.0
12/11/2021,14,EWR,Partly cloudy,0.0,10.0
12/11/2021,15,EWR,Partly cloudy,0.0,10.0
12/11/2021,16,EWR,Overcast skies,0.0,10.0
12/11/2021,17,EWR,Overcast skies,0.0,10.0
12/11/2021,18,EWR,Partly cloudy,0.0,10.0
12/11/2021,19,EWR,Partly cloudy,0.0,10.0
12/11/2021,20,EWR,Partly cloudy,0.0,10.0
12/11/2021,20,EWR,Raining,0.0,10.0
12/11/2021,21,EWR,Raining,0.0,10.0
12/11/2021,22,EWR,Raining,0.0,8.0
12/11/2021,23,EWR,Raining,0.0,10.0
12/12/2021,0,EWR,Partly cloudy,0.0,10.0
12/12/2021,1,EWR,Overcast skies,0.0,10.0
12/12/2021,2,EWR,Overcast skies,0.0,10.0
12/12/2021,3,EWR,Partly cloudy,0.0,10.0
12/12/2021,4,EWR,Overcast skies,0.0,10.0
12/12/2021,5,EWR,Partly cloudy,0.0,10.0
12/12/2021,6,EWR,Partly cloudy,0.0,10.0
12/12/2021,7,EWR,Partly cloudy,0.0,10.0
12/12/2021,8,EWR,Partly cloudy,0.0,10.0
12/12/2021,9,EWR,Partly cloudy,0.0,10.0
12/12/2021,10,EWR,Partly cloudy,0.0,10.0
12/12/2021,11,EWR,Partly cloudy,0.0,10.0
12/12/2021,12,EWR,Partly cloudy,0.0,10.0
12/12/2021,13,EWR,Partly cloudy,0.0,10.0
12/12/2021,14,EWR,Partly cloudy,0.0,10.0
12/12/2021,15,EWR,Partly cloudy,0.0,10.0
12/12/2021,16,EWR,Clear skies,0.0,10.0
12/12/2021,17,EWR,Clear skies,0.0,10.0
12/12/2021,18,EWR,Clear skies,0.0,10.0
12/12/2021,19,EWR,Clear skies,0.0,10.0
12/12/2021,20,EWR,Clear skies,0.0,10.0
12/12/2021,21,EWR,Clear skies,0.0,10.0
12/12/2021,22,EWR,Clear skies,0.0,10.0
12/12/2021,23,EWR,Clear skies,0.0,10.0
12/13/2021,0,EWR,Clear skies,0.0,10.0
12/13/2021,1,EWR,Clear skies,0.0,10.0
12/13/2021,2,EWR,Partly cloudy,0.0,10.0
12/13/2021,3,EWR,Partly cloudy,0.0,10.0
12/13/2021,4,EWR,Partly cloudy,0.0,10.0
12/13/2021,5,EWR,Partly cloudy,0.0,10.0
12/13/2021,6,EWR,Partly cloudy,0.0,10.0
12/13/2021,7,EWR,Partly cloudy,0.0,10.0
12/13/2021,8,EWR,Partly cloudy,0.0,10.0
12/13/2021,9,EWR,Partly cloudy,0.0,10.0
12/13/2021,10,EWR,Partly cloudy,0.0,10.0
12/13/2021,11,EWR,Partly cloudy,0.0,10.0
12/13/2021,12,EWR,Partly cloudy,0.0,10.0
12/13/2021,13,EWR,Clear skies,0.0,10.0
12/13/2021,14,EWR,Clear skies,0.0,10.0
12/13/2021,15,EWR,Clear skies,0.0,10.0
12/13/2021,16,EWR,Clear skies,0.0,10.0
12/13/2021,17,EWR,Partly cloudy,0.0,10.0
12/13/2021,18,EWR,Partly cloudy,0.0,10.0
12/13/2021,19,EWR,Clear skies,0.0,10.0
12/13/2021,20,EWR,Clear skies,0.0,10.0
12/13/2021,21,EWR,Clear skies,0.0,10.0
12/13/2021,22,EWR,Clear skies,0.0,10.0
12/13/2021,23,EWR,Partly cloudy,0.0,10.0
12/14/2021,0,EWR,Partly cloudy,0.0,10.0
12/14/2021,1,EWR,Partly cloudy,0.0,10.0
12/14/2021,2,EWR,Partly cloudy,0.0,10.0
12/14/2021,3,EWR,Partly cloudy,0.0,10.0
12/14/2021,4,EWR,Partly cloudy,0.0,10.0
12/14/2021,5,EWR,Partly cloudy,0.0,10.0
12/14/2021,6,EWR,Partly cloudy,0.0,10.0
12/14/2021,7,EWR,Partly cloudy,0.0,10.0
12/14/2021,8,EWR,Partly cloudy,0.0,10.0
12/14/2021,9,EWR,Partly cloudy,0.0,10.0
12/14/2021,10,EWR,Partly cloudy,0.0,10.0
12/14/2021,11,EWR,Partly cloudy,0.0,10.0
12/14/2021,12,EWR,Partly cloudy,0.0,10.0
12/14/2021,13,EWR,Partly cloudy,0.0,10.0
12/14/2021,14,EWR,Partly cloudy,0.0,10.0
12/14/2021,15,EWR,Partly cloudy,0.0,10.0
12/14/2021,16,EWR,Partly cloudy,0.0,10.0
12/14/2021,17,EWR,Partly cloudy,0.0,10.0
12/14/2021,18,EWR,Partly cloudy,0.0,10.0
12/14/2021,19,EWR,Partly cloudy,0.0,10.0
12/14/2021,20,EWR,Partly cloudy,0.0,10.0
12/14/2021,21,EWR,Partly cloudy,0.0,10.0
12/14/2021,22,EWR,Partly cloudy,0.0,10.0
12/14/2021,23,EWR,Partly cloudy,0.0,10.0
12/15/2021,0,EWR,Partly cloudy,0.0,10.0
12/15/2021,1,EWR,Partly cloudy,0.0,10.0
12/15/2021,2,EWR,Partly cloudy,0.0,10.0
12/15/2021,3,EWR,Partly cloudy,0.0,10.0
12/15/2021,4,EWR,Partly cloudy,0.0,10.0
12/15/2021,5,EWR,Partly cloudy,0.0,10.0
12/15/2021,6,EWR,Partly cloudy,0.0,10.0
12/15/2021,7,EWR,Partly cloudy,0.0,10.0
12/15/2021,8,EWR,Partly cloudy,0.0,10.0
12/15/2021,9,EWR,Partly cloudy,0.0,10.0
12/15/2021,10,EWR,Partly cloudy,0.0,10.0
12/15/2021,11,EWR,Partly cloudy,0.0,10.0
12/15/2021,12,EWR,Partly cloudy,0.0,10.0
12/15/2021,13,EWR,Partly cloudy,0.0,10.0
12/15/2021,14,EWR,Partly cloudy,0.0,10.0
12/15/2021,15,EWR,Partly cloudy,0.0,10.0
12/15/2021,16,EWR,Raining,0.0,10.0
12/15/2021,17,EWR,Overcast skies,0.0,10.0
12/15/2021,18,EWR,Overcast skies,0.0,10.0
12/15/2021,19,EWR,Overcast skies,0.0,10.0
12/15/2021,20,EWR,Partly cloudy,0.0,10.0
12/15/2021,21,EWR,Partly cloudy,0.0,10.0
12/15/2021,22,EWR,Overcast skies,0.0,10.0
12/15/2021,22,EWR,Raining,0.0,10.0
12/15/2021,23,EWR,Partly cloudy,0.0,10.0
12/16/2021,0,EWR,Partly cloudy,0.0,10.0
12/16/2021,1,EWR,Overcast skies,0.0,10.0
12/16/2021,1,EWR,Partly cloudy,0.0,10.0
12/16/2021,2,EWR,Partly cloudy,0.0,10.0
12/16/2021,3,EWR,Partly cloudy,0.0,10.0
12/16/2021,4,EWR,Overcast skies,0.0,10.0
12/16/2021,5,EWR,Partly cloudy,0.0,10.0
12/16/2021,6,EWR,Overcast skies,0.0,10.0
12/16/2021,7,EWR,Partly cloudy,0.0,10.0
12/16/2021,8,EWR,Partly cloudy,0.0,10.0
12/16/2021,9,EWR,Partly cloudy,0.0,10.0
12/16/2021,10,EWR,Partly cloudy,0.0,10.0
12/16/2021,11,EWR,Partly cloudy,0.0,10.0
12/16/2021,12,EWR,Partly cloudy,0.0,10.0
12/16/2021,13,EWR,Partly cloudy,0.0,10.0
12/16/2021,14,EWR,Partly cloudy,0.0,10.0
12/16/2021,15,EWR,Partly cloudy,0.0,10.0
12/16/2021,16,EWR,Partly cloudy,0.0,10.0
12/16/2021,17,EWR,Partly cloudy,0.0,10.0
12/16/2021,18,EWR,Partly cloudy,0.0,10.0
12/16/2021,19,EWR,Partly cloudy,0.0,10.0
12/16/2021,20,EWR,Partly cloudy,0.0,10.0
12/16/2021,21,EWR,Partly cloudy,0.0,10.0
12/16/2021,22,EWR,Partly cloudy,0.0,10.0
12/16/2021,23,EWR,Partly cloudy,0.0,10.0
12/17/2021,0,EWR,Partly cloudy,0.0,10.0
12/17/2021,1,EWR,Partly cloudy,0.0,10.0
12/17/2021,2,EWR,Partly cloudy,0.0,10.0
12/17/2021,3,EWR,Partly cloudy,0.0,10.0
12/17/2021,4,EWR,Partly cloudy,0.0,10.0
12/17/2021,5,EWR,Partly cloudy,0.0,10.0
12/17/2021,6,EWR,Partly cloudy,0.0,10.0
12/17/2021,7,EWR,Partly cloudy,0.0,10.0
12/17/2021,8,EWR,Partly cloudy,0.0,10.0
12/17/2021,9,EWR,Partly cloudy,0.0,10.0
12/17/2021,10,EWR,Partly cloudy,0.0,10.0
12/17/2021,11,EWR,Partly cloudy,0.0,10.0
12/17/2021,12,EWR,Partly cloudy,0.0,10.0
12/17/2021,13,EWR,Partly cloudy,0.0,10.0
12/17/2021,14,EWR,Partly cloudy,0.0,10.0
12/17/2021,15,EWR,Partly cloudy,0.0,10.0
12/17/2021,16,EWR,Partly cloudy,0.0,10.0
12/17/2021,17,EWR,Partly cloudy,0.0,10.0
12/17/2021,18,EWR,Partly cloudy,0.0,10.0
12/17/2021,19,EWR,Partly cloudy,0.0,10.0
12/17/2021,20,EWR,Clear skies,0.0,10.0
12/17/2021,20,EWR,Partly cloudy,0.0,10.0
12/17/2021,21,EWR,Partly cloudy,0.0,10.0
12/17/2021,22,EWR,Partly cloudy,0.0,10.0
12/17/2021,23,EWR,Partly cloudy,0.0,10.0
12/18/2021,0,EWR,Partly cloudy,0.0,10.0
12/18/2021,1,EWR,Partly cloudy,0.0,10.0
12/18/2021,2,EWR,Overcast skies,0.0,10.0
12/18/2021,3,EWR,Partly cloudy,0.0,10.0
12/18/2021,4,EWR,Raining,0.0,10.0
12/18/2021,5,EWR,Raining,0.0,10.0
12/18/2021,6,EWR,Raining,0.0,10.0
12/18/2021,7,EWR,Raining,0.0,10.0
12/18/2021,8,EWR,Raining,0.1,5.0
12/18/2021,9,EWR,Raining,0.0,5.0
12/18/2021,10,EWR,Raining,0.0,4.0
12/18/2021,11,EWR,Raining,0.1,3.2
12/18/2021,12,EWR,Partly cloudy,0.0,10.0
12/18/2021,12,EWR,Raining,0.0,9.0
12/18/2021,13,EWR,Partly cloudy,0.0,10.0
12/18/2021,14,EWR,Overcast skies,0.0,10.0
12/18/2021,14,EWR,Partly cloudy,0.0,10.0
12/18/2021,15,EWR,Overcast skies,0.0,10.0
12/18/2021,16,EWR,Overcast skies,0.0,5.0
12/18/2021,17,EWR,Overcast skies,0.0,2.5
12/18/2021,18,EWR,Overcast skies,0.0,2.5
12/18/2021,19,EWR,Overcast skies,0.0,2.5
12/18/2021,20,EWR,Overcast skies,0.0,2.5
12/18/2021,21,EWR,Overcast skies,0.0,2.5
12/18/2021,22,EWR,Overcast skies,0.0,2.5
12/18/2021,23,EWR,Overcast skies,0.0,2.5
12/19/2021,0,EWR,Overcast skies,0.0,1.5
12/19/2021,1,EWR,Overcast skies,0.0,2.0
12/19/2021,2,EWR,Raining,0.0,3.0
12/19/2021,3,EWR,Raining,0.0,5.5
12/19/2021,4,EWR,Overcast skies,0.0,8.0
12/19/2021,4,EWR,Raining,0.0,10.0
12/19/2021,5,EWR,Partly cloudy,0.0,10.0
12/19/2021,6,EWR,Raining,0.0,10.0
12/19/2021,7,EWR,Partly cloudy,0.0,10.0
12/19/2021,8,EWR,Partly cloudy,0.0,10.0
12/19/2021,9,EWR,Partly cloudy,0.0,10.0
12/19/2021,10,EWR,Partly cloudy,0.0,10.0
12/19/2021,11,EWR,Partly cloudy,0.0,10.0
12/19/2021,12,EWR,Partly cloudy,0.0,10.0
12/19/2021,13,EWR,Partly cloudy,0.0,10.0
12/19/2021,14,EWR,Partly cloudy,0.0,10.0
12/19/2021,15,EWR,Partly cloudy,0.0,10.0
12/19/2021,16,EWR,Partly cloudy,0.0,10.0
12/19/2021,17,EWR,Partly cloudy,0.0,10.0
12/19/2021,18,EWR,Partly cloudy,0.0,10.0
12/19/2021,19,EWR,Clear skies,0.0,10.0
12/19/2021,20,EWR,Clear skies,0.0,10.0
12/19/2021,21,EWR,Clear skies,0.0,10.0
12/19/2021,22,EWR,Clear skies,0.0,10.0
12/19/2021,23,EWR,Clear skies,0.0,10.0
12/20/2021,0,EWR,Clear skies,0.0,10.0
12/20/2021,1,EWR,Clear skies,0.0,10.0
12/20/2021,2,EWR,Clear skies,0.0,10.0
12/20/2021,3,EWR,Clear skies,0.0,10.0
12/20/2021,4,EWR,Clear skies,0.0,10.0
12/20/2021,5,EWR,Clear skies,0.0,10.0
12/20/2021,6,EWR,Clear skies,0.0,10.0
12/20/2021,7,EWR,Partly cloudy,0.0,10.0
12/20/2021,8,EWR,Partly cloudy,0.0,10.0
12/20/2021,9,EWR,Partly cloudy,0.0,10.0
12/20/2021,10,EWR,Partly cloudy,0.0,10.0
12/20/2021,11,EWR,Partly cloudy,0.0,10.0
12/20/2021,12,EWR,Partly cloudy,0.0,10.0
12/20/2021,13,EWR,Partly cloudy,0.0,10.0
12/20/2021,14,EWR,Partly cloudy,0.0,10.0
